shipment_id,shipment_type,source_city,destination_city,material_type,quantity_tonnes,booking_date,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,delay_days,delay_flag,shipping_cost,expedite_surcharge,stockout_cost_per_tonne,carrier,temperature_sensitive,remarks
SHP0705,Inbound,Punjab,Surat,Finished Yarn,12.6,2025-03-21,2025-03-23,2025-03-29,2025-03-23 00:00:00,2025-04-01 00:00:00,3.0,1,7916.7,1627.67,515.02,GATI Logistics,Yes,Held at warehouse
SHP0706,Inbound,Rajasthan,Surat,Raw Yarn,6.94,2025-06-26,2025-06-27,2025-06-29,2025-06-27 01:00:00,2025-07-03 16:48:00,4.7,1,4313.51,2097.65,900.03,BlueDart,Yes,Expedited
SHP0707,Inbound,Chennai,Surat,Finished Yarn,15.79,2025-10-10,2025-10-14,2025-10-16,2025-10-14 00:00:00,2025-10-21 19:12:00,5.8,1,4154.21,3753.43,759.79,GATI Logistics,Yes,Expedited
SHP0708,Outbound,Surat,Madhya Pradesh,Semi-Processed Yarn,5.84,2025-10-27,2025-10-28,2025-10-30,2025-10-27 19:00:00,2025-11-01 14:24:00,2.6,1,2822.8,3511.46,865.23,GATI Logistics,No,Held at warehouse
SHP0709,Inbound,Chennai,Surat,Raw Yarn,11.17,2025-08-25,2025-08-29,2025-08-31,2025-08-29 05:00:00,2025-08-30 00:00:00,-1.0,0,3336.71,1218.05,1166.53,Delhivery,No,Normal
SHP0710,Inbound,Chennai,Surat,Raw Yarn,16.34,2025-06-02,2025-06-03,2025-06-08,2025-06-03 00:00:00,2025-06-07 14:24:00,-0.4,0,10788.36,4237.71,1300.15,VRL Cargo,No,Returned
SHP0711,Inbound,Uttar Pradesh,Surat,Finished Yarn,18.71,2025-08-20,2025-08-23,2025-08-26,2025-08-23 04:00:00,2025-08-26 09:36:00,0.4,1,8016.7,2159.7,1352.94,BlueDart,No,Returned
SHP0712,Inbound,Gujarat,Surat,Finished Yarn,8.36,2025-04-07,2025-04-11,2025-04-17,2025-04-10 20:00:00,2025-04-20 14:24:00,3.6,1,3191.8,3681.79,788.84,BlueDart,Yes,Expedited
SHP0713,Inbound,Uttar Pradesh,Surat,Raw Yarn,12.13,2025-06-27,2025-06-30,2025-07-03,2025-06-29 22:00:00,2025-07-03 21:36:00,0.9,1,5699.27,4420.31,931.92,TCI Express,No,Normal
SHP0714,Inbound,Chennai,Surat,Finished Yarn,8.34,2025-07-26,2025-07-29,2025-08-04,2025-07-29 05:00:00,2025-08-03 00:00:00,-1.0,0,6737.24,3516.59,870.29,BlueDart,No,Held at warehouse
SHP0715,Inbound,Uttar Pradesh,Surat,Finished Yarn,5.3,2025-09-19,2025-09-23,2025-09-26,2025-09-23 07:00:00,2025-09-25 00:00:00,-1.0,0,2597.85,1609.16,763.98,TCI Express,Yes,Normal
SHP0716,Outbound,Surat,Jaipur,Raw Yarn,9.12,2025-08-08,2025-08-10,2025-08-13,2025-08-10 02:00:00,2025-08-15 21:36:00,2.9,1,4089.27,1722.55,985.63,Delhivery,Yes,Normal
SHP0717,Outbound,Surat,West Bengal,Semi-Processed Yarn,14.38,2025-01-09,2025-01-10,2025-01-13,2025-01-10 04:00:00,2025-01-13 21:36:00,0.9,1,5672.82,1425.11,1341.98,GATI Logistics,No,Held at warehouse
SHP0718,Inbound,Punjab,Surat,Raw Yarn,10.17,2025-07-17,2025-07-20,2025-07-26,2025-07-19 20:00:00,2025-07-25 00:00:00,-1.0,0,7418.19,2933.61,611.64,Delhivery,No,Returned
SHP0719,Outbound,Surat,Jaipur,Semi-Processed Yarn,3.19,2025-08-29,2025-09-01,2025-09-03,2025-09-01 06:00:00,2025-09-02 21:36:00,-0.1,0,2987.92,4061.08,856.26,GATI Logistics,No,Expedited
SHP0720,Inbound,Gujarat,Surat,Raw Yarn,6.21,2025-08-29,2025-08-31,2025-09-06,2025-08-31 06:00:00,2025-09-06 02:24:00,0.1,1,3821.52,1861.44,791.87,VRL Cargo,Yes,Normal
SHP0721,Inbound,Chennai,Surat,Finished Yarn,4.28,2025-04-24,2025-04-28,2025-05-03,2025-04-27 22:00:00,2025-05-04 12:00:00,1.5,1,3178.89,1158.23,903.04,TCI Express,Yes,Expedited
SHP0722,Inbound,Rajasthan,Surat,Finished Yarn,13.33,2025-07-29,2025-08-01,2025-08-04,2025-08-01 07:00:00,2025-08-06 14:24:00,2.6,1,5204.91,1213.83,945.69,GATI Logistics,Yes,Normal
SHP0723,Inbound,Punjab,Surat,Raw Yarn,1.94,2025-06-20,2025-06-22,2025-06-28,2025-06-22 07:00:00,2025-06-30 21:36:00,2.9,1,1183.07,2161.47,1382.24,GATI Logistics,Yes,Normal
SHP0724,Inbound,Punjab,Surat,Finished Yarn,3.79,2025-08-02,2025-08-06,2025-08-09,2025-08-05 19:00:00,2025-08-11 16:48:00,2.7,1,2555.61,1028.39,1319.4,GATI Logistics,Yes,Held at warehouse
SHP0725,Inbound,Rajasthan,Surat,Finished Yarn,7.84,2025-06-12,2025-06-15,2025-06-19,2025-06-15 08:00:00,2025-06-18 00:00:00,-1.0,0,6011.37,2192.6,626.46,TCI Express,No,Held at warehouse
SHP0726,Inbound,Gujarat,Surat,Finished Yarn,17.01,2025-04-19,2025-04-22,2025-04-27,2025-04-22 04:00:00,2025-04-29 07:12:00,2.3,1,6295.34,2653.37,1046.61,GATI Logistics,Yes,Returned
SHP0727,Inbound,Gujarat,Surat,Semi-Processed Yarn,9.28,2025-08-13,2025-08-17,2025-08-19,2025-08-16 19:00:00,2025-08-21 07:12:00,2.3,1,7557.19,4370.14,803.21,Delhivery,Yes,Held at warehouse
SHP0728,Outbound,Surat,Kerala,Finished Yarn,9.16,2025-05-22,2025-05-23,2025-05-29,2025-05-22 22:00:00,2025-06-06 04:48:00,8.2,1,5258.73,3775.51,659.63,GATI Logistics,No,Damaged
SHP0729,Inbound,Gujarat,Surat,Semi-Processed Yarn,18.03,2025-05-02,2025-05-04,2025-05-07,2025-05-04 05:00:00,2025-05-12 14:24:00,5.6,1,8792.06,2474.81,1190.03,VRL Cargo,Yes,Expedited
SHP0730,Outbound,Surat,Uttarakhand,Semi-Processed Yarn,8.36,2025-04-14,2025-04-18,2025-04-23,2025-04-18 08:00:00,2025-04-22 00:00:00,-1.0,0,3115.47,4223.62,779.67,VRL Cargo,No,Held at warehouse
SHP0731,Outbound,Surat,Mumbai,Finished Yarn,4.64,2025-06-01,2025-06-05,2025-06-07,2025-06-04 22:00:00,2025-06-08 07:12:00,1.3,1,4510.77,4170.65,1103.8,Delhivery,Yes,Normal
SHP0732,Inbound,Uttar Pradesh,Surat,Finished Yarn,10.37,2025-01-13,2025-01-17,2025-01-19,2025-01-17 02:00:00,2025-01-22 00:00:00,3.0,1,4493.71,2137.15,1085.78,TCI Express,Yes,Held at warehouse
SHP0733,Inbound,Punjab,Surat,Raw Yarn,12.15,2025-05-14,2025-05-18,2025-05-21,2025-05-17 23:00:00,2025-05-21 19:12:00,0.8,1,6097.21,1602.44,1432.65,TCI Express,Yes,Expedited
SHP0734,Inbound,Uttar Pradesh,Surat,Semi-Processed Yarn,8.28,2025-08-07,2025-08-08,2025-08-10,2025-08-07 19:00:00,2025-08-13 21:36:00,3.9,1,5469.4,3109.02,1429.87,VRL Cargo,Yes,Expedited
SHP0735,Outbound,Surat,Mumbai,Finished Yarn,10.19,2025-05-28,2025-05-29,2025-05-31,2025-05-29 04:00:00,2025-06-08 12:00:00,8.5,1,8502.54,3080.92,1177.09,TCI Express,Yes,Held at warehouse
SHP0736,Outbound,Surat,Kerala,Raw Yarn,15.79,2025-02-09,2025-02-12,2025-02-16,2025-02-12 02:00:00,2025-02-15 00:00:00,-1.0,0,5918.13,1731.69,865.05,VRL Cargo,No,Held at warehouse
SHP0737,Inbound,Chennai,Surat,Raw Yarn,9.22,2025-07-06,2025-07-07,2025-07-10,2025-07-06 22:00:00,2025-07-11 12:00:00,1.5,1,4602.45,3592.41,518.36,BlueDart,Yes,Expedited
SHP0738,Inbound,Rajasthan,Surat,Semi-Processed Yarn,13.43,2025-07-05,2025-07-07,2025-07-09,2025-07-07 05:00:00,2025-07-11 02:24:00,2.1,1,5860.78,3757.12,627.1,Delhivery,No,Returned
SHP0739,Inbound,Uttar Pradesh,Surat,Semi-Processed Yarn,7.78,2025-06-27,2025-07-01,2025-07-04,2025-07-01 00:00:00,2025-07-03 00:00:00,-1.0,0,2425.27,4836.1,1113.4,BlueDart,No,Expedited
SHP0740,Inbound,Chennai,Surat,Raw Yarn,5.97,2025-01-21,2025-01-22,2025-01-25,2025-01-22 04:00:00,2025-01-29 14:24:00,4.6,1,4116.59,3881.33,1418.29,TCI Express,No,Held at warehouse
SHP0741,Inbound,Punjab,Surat,Semi-Processed Yarn,8.75,2025-02-27,2025-03-02,2025-03-07,2025-03-02 09:00:00,2025-03-11 00:00:00,4.0,1,5468.43,4137.12,1083.93,TCI Express,No,Held at warehouse
SHP0742,Outbound,Surat,Jaipur,Finished Yarn,2.57,2025-08-18,2025-08-19,2025-08-21,2025-08-19 08:00:00,2025-08-28 07:12:00,7.3,1,2184.81,4646.36,1054.13,GATI Logistics,Yes,Returned
SHP0743,Inbound,Punjab,Surat,Raw Yarn,11.02,2025-08-18,2025-08-19,2025-08-23,2025-08-19 01:00:00,2025-08-26 00:00:00,3.0,1,7566.13,3624.81,971.66,Delhivery,Yes,Held at warehouse
SHP0744,Outbound,Surat,Madhya Pradesh,Finished Yarn,11.86,2025-01-14,2025-01-17,2025-01-23,2025-01-16 23:00:00,2025-01-27 21:36:00,4.9,1,7458.37,1415.84,1462.37,GATI Logistics,Yes,Returned
SHP0745,Outbound,Surat,Karnataka,Finished Yarn,17.91,2025-03-23,2025-03-27,2025-03-31,2025-03-27 03:00:00,2025-04-05 09:36:00,5.4,1,10098.75,2643.73,1129.22,VRL Cargo,Yes,Returned
SHP0746,Inbound,Uttar Pradesh,Surat,Semi-Processed Yarn,14.29,2025-08-02,2025-08-03,2025-08-07,2025-08-03 00:00:00,2025-08-06 07:12:00,-0.7,0,7051.34,4619.85,1317.85,VRL Cargo,No,Damaged
SHP0747,Inbound,Uttar Pradesh,Surat,Finished Yarn,7.58,2025-08-31,2025-09-02,2025-09-05,2025-09-01 20:00:00,2025-09-07 07:12:00,2.3,1,3446.97,1934.5,909.56,BlueDart,Yes,Damaged
SHP0748,Inbound,Gujarat,Surat,Semi-Processed Yarn,15.82,2025-08-20,2025-08-21,2025-08-25,2025-08-21 09:00:00,2025-08-27 21:36:00,2.9,1,4505.7,2019.07,1414.53,BlueDart,Yes,Expedited
SHP0749,Outbound,Surat,Assam,Finished Yarn,3.15,2025-08-16,2025-08-20,2025-08-24,2025-08-19 21:00:00,2025-08-23 00:00:00,-1.0,0,2040.02,3937.24,1135.94,VRL Cargo,No,Expedited
SHP0750,Inbound,Uttar Pradesh,Surat,Finished Yarn,17.62,2025-01-25,2025-01-29,2025-02-02,2025-01-29 08:00:00,2025-02-04 09:36:00,2.4,1,7879.62,4041.25,920.33,VRL Cargo,No,Held at warehouse
SHP0751,Inbound,Rajasthan,Surat,Raw Yarn,18.93,2025-09-28,2025-10-02,2025-10-08,2025-10-01 22:00:00,2025-10-07 00:00:00,-1.0,0,4703.14,1404.66,511.33,GATI Logistics,No,Held at warehouse
SHP0752,Inbound,Chennai,Surat,Finished Yarn,11.42,2025-10-20,2025-10-22,2025-10-27,2025-10-22 07:00:00,2025-10-29 02:24:00,2.1,1,6459.2,4433.88,1046.39,BlueDart,No,Damaged
SHP0753,Outbound,Surat,Mumbai,Raw Yarn,11.82,2025-04-13,2025-04-16,2025-04-18,2025-04-16 03:00:00,2025-04-18 04:48:00,0.2,1,6885.84,1571.3,1195.88,BlueDart,Yes,Returned
SHP0754,Outbound,Surat,Kerala,Finished Yarn,4.13,2025-08-15,2025-08-19,2025-08-24,2025-08-18 20:00:00,2025-08-25 19:12:00,1.8,1,3703.05,1224.01,980.11,BlueDart,Yes,Damaged
SHP0755,Outbound,Surat,West Bengal,Finished Yarn,11.17,2025-02-20,2025-02-22,2025-02-24,2025-02-22 00:00:00,2025-02-25 07:12:00,1.3,1,5748.14,2016.12,1482.14,GATI Logistics,No,Damaged
SHP0756,Outbound,Surat,Gujarat,Finished Yarn,19.68,2025-10-05,2025-10-09,2025-10-13,2025-10-09 00:00:00,2025-10-16 04:48:00,3.2,1,10600.41,2307.09,1244.87,TCI Express,No,Held at warehouse
SHP0757,Inbound,Rajasthan,Surat,Finished Yarn,2.51,2025-01-15,2025-01-17,2025-01-20,2025-01-16 20:00:00,2025-01-22 09:36:00,2.4,1,1324.0,1286.93,1159.87,GATI Logistics,Yes,Damaged
SHP0758,Inbound,Gujarat,Surat,Finished Yarn,9.2,2025-08-18,2025-08-22,2025-08-24,2025-08-22 00:00:00,2025-08-25 19:12:00,1.8,1,2601.47,4524.02,1027.5,BlueDart,Yes,Expedited
SHP0759,Inbound,Punjab,Surat,Finished Yarn,16.67,2025-09-14,2025-09-18,2025-09-20,2025-09-18 03:00:00,2025-09-20 19:12:00,0.8,1,5818.9,3350.74,1395.79,GATI Logistics,Yes,Damaged
SHP0760,Outbound,Surat,Madhya Pradesh,Semi-Processed Yarn,13.41,2025-04-15,2025-04-19,2025-04-21,2025-04-19 02:00:00,2025-04-23 14:24:00,2.6,1,6249.56,2494.16,1169.97,TCI Express,No,Expedited
SHP0761,Inbound,Rajasthan,Surat,Raw Yarn,2.37,2025-03-19,2025-03-22,2025-03-25,2025-03-22 05:00:00,2025-03-27 02:24:00,2.1,1,1465.94,4957.4,539.29,VRL Cargo,Yes,Expedited
SHP0762,Inbound,Chennai,Surat,Raw Yarn,13.44,2025-05-13,2025-05-17,2025-05-22,2025-05-16 19:00:00,2025-05-25 12:00:00,3.5,1,6640.77,1831.37,1313.41,Delhivery,Yes,Returned
SHP0763,Inbound,Chennai,Surat,Semi-Processed Yarn,15.11,2025-07-18,2025-07-19,2025-07-24,2025-07-19 03:00:00,2025-07-23 00:00:00,-1.0,0,4092.74,1322.83,1492.77,VRL Cargo,No,Returned
SHP0764,Outbound,Surat,Mumbai,Finished Yarn,15.89,2025-10-04,2025-10-05,2025-10-07,2025-10-05 09:00:00,2025-10-10 02:24:00,3.1,1,5617.62,4318.78,849.8,BlueDart,Yes,Expedited
SHP0765,Inbound,Rajasthan,Surat,Semi-Processed Yarn,9.07,2025-02-08,2025-02-09,2025-02-15,2025-02-08 23:00:00,2025-02-17 21:36:00,2.9,1,3700.14,1648.68,1484.91,VRL Cargo,Yes,Damaged
SHP0766,Outbound,Surat,Assam,Finished Yarn,2.44,2025-07-23,2025-07-24,2025-07-27,2025-07-24 00:00:00,2025-07-29 09:36:00,2.4,1,1932.49,2078.54,1154.77,Delhivery,No,Expedited
SHP0767,Outbound,Surat,West Bengal,Semi-Processed Yarn,8.41,2025-02-28,2025-03-03,2025-03-09,2025-03-03 07:00:00,2025-03-19 02:24:00,10.1,1,3791.57,3076.65,798.06,Delhivery,Yes,Expedited
SHP0768,Inbound,Chennai,Surat,Raw Yarn,9.03,2025-03-31,2025-04-02,2025-04-06,2025-04-02 08:00:00,2025-04-07 07:12:00,1.3,1,4723.99,1356.89,930.98,GATI Logistics,Yes,Returned
SHP0769,Outbound,Surat,Uttarakhand,Finished Yarn,4.32,2025-10-24,2025-10-27,2025-10-30,2025-10-27 08:00:00,2025-10-29 00:00:00,-1.0,0,3129.92,2695.23,1149.86,TCI Express,Yes,Returned
SHP0770,Inbound,Rajasthan,Surat,Finished Yarn,1.47,2025-09-01,2025-09-04,2025-09-09,2025-09-03 23:00:00,2025-09-13 09:36:00,4.4,1,1207.22,4580.14,1186.02,Delhivery,Yes,Returned
SHP0771,Inbound,Gujarat,Surat,Raw Yarn,5.75,2025-01-20,2025-01-23,2025-01-29,2025-01-22 21:00:00,2025-02-01 04:48:00,3.2,1,3529.93,3388.47,924.19,TCI Express,Yes,Returned
SHP0772,Inbound,Gujarat,Surat,Finished Yarn,9.49,2025-03-18,2025-03-22,2025-03-28,2025-03-21 22:00:00,2025-04-06 21:36:00,9.9,1,4504.34,1727.23,585.91,TCI Express,No,Held at warehouse
SHP0773,Outbound,Surat,Uttarakhand,Semi-Processed Yarn,14.57,2025-02-28,2025-03-03,2025-03-06,2025-03-02 23:00:00,2025-03-05 04:48:00,-0.8,0,4805.89,2238.53,1163.73,VRL Cargo,No,Damaged
SHP0774,Inbound,Uttar Pradesh,Surat,Raw Yarn,13.65,2025-03-27,2025-03-29,2025-04-04,2025-03-29 04:00:00,2025-04-07 04:48:00,3.2,1,3747.25,4586.99,710.71,TCI Express,Yes,Held at warehouse
SHP0775,Inbound,Chennai,Surat,Raw Yarn,5.32,2025-03-25,2025-03-26,2025-03-29,2025-03-25 20:00:00,2025-03-30 04:48:00,1.2,1,3209.83,3831.79,1057.42,BlueDart,No,Held at warehouse
SHP0776,Inbound,Gujarat,Surat,Finished Yarn,5.86,2025-07-15,2025-07-16,2025-07-22,2025-07-16 04:00:00,2025-07-28 12:00:00,6.5,1,2903.78,3416.02,1371.33,Delhivery,Yes,Returned
SHP0777,Inbound,Chennai,Surat,Finished Yarn,19.98,2025-07-02,2025-07-04,2025-07-10,2025-07-04 05:00:00,2025-07-13 00:00:00,3.0,1,7645.94,2534.14,1336.62,BlueDart,No,Held at warehouse
SHP0778,Inbound,Rajasthan,Surat,Finished Yarn,13.36,2025-07-04,2025-07-06,2025-07-12,2025-07-05 23:00:00,2025-07-17 04:48:00,5.2,1,5392.63,3051.0,898.25,Delhivery,No,Held at warehouse
SHP0779,Outbound,Surat,Karnataka,Finished Yarn,10.45,2025-07-20,2025-07-21,2025-07-27,2025-07-20 20:00:00,2025-07-26 00:00:00,-1.0,0,4595.88,3865.81,749.62,BlueDart,No,Damaged
SHP0780,Outbound,Surat,Karnataka,Finished Yarn,17.68,2025-09-01,2025-09-05,2025-09-11,2025-09-05 06:00:00,2025-09-11 00:00:00,-0.0,0,13291.55,3773.53,670.26,Delhivery,No,Expedited
SHP0781,Inbound,Uttar Pradesh,Surat,Semi-Processed Yarn,6.16,2025-03-05,2025-03-08,2025-03-10,2025-03-08 02:00:00,2025-03-10 19:12:00,0.8,1,3440.46,4886.07,776.24,BlueDart,No,Returned
SHP0782,Inbound,Rajasthan,Surat,Finished Yarn,16.06,2025-03-09,2025-03-12,2025-03-15,2025-03-11 19:00:00,2025-03-18 12:00:00,3.5,1,12049.82,4981.93,522.57,VRL Cargo,Yes,Expedited
SHP0783,Inbound,Chennai,Surat,Raw Yarn,3.14,2025-07-02,2025-07-06,2025-07-11,2025-07-06 03:00:00,2025-07-17 21:36:00,6.9,1,1779.57,3023.24,1060.35,VRL Cargo,No,Held at warehouse
SHP0784,Outbound,Surat,Mumbai,Raw Yarn,14.84,2025-04-17,2025-04-20,2025-04-22,2025-04-19 20:00:00,2025-04-25 00:00:00,3.0,1,7996.84,2037.8,584.65,TCI Express,Yes,Normal
SHP0785,Outbound,Surat,Jaipur,Finished Yarn,3.27,2025-03-09,2025-03-12,2025-03-18,2025-03-12 04:00:00,2025-03-18 04:48:00,0.2,1,2480.56,4499.59,1271.78,TCI Express,Yes,Normal
SHP0786,Inbound,Punjab,Surat,Raw Yarn,8.94,2025-08-13,2025-08-17,2025-08-19,2025-08-17 06:00:00,2025-08-24 12:00:00,5.5,1,5001.6,3414.98,605.27,Delhivery,Yes,Damaged
SHP0787,Outbound,Surat,Karnataka,Finished Yarn,11.88,2025-05-31,2025-06-04,2025-06-06,2025-06-03 19:00:00,2025-06-05 14:24:00,-0.4,0,5113.98,3294.51,1321.54,Delhivery,No,Returned
SHP0788,Inbound,Chennai,Surat,Finished Yarn,1.54,2025-07-09,2025-07-11,2025-07-17,2025-07-11 06:00:00,2025-07-25 07:12:00,8.3,1,2026.86,2099.19,1233.15,TCI Express,No,Normal
SHP0789,Inbound,Uttar Pradesh,Surat,Semi-Processed Yarn,2.79,2025-10-13,2025-10-16,2025-10-18,2025-10-16 07:00:00,2025-10-20 21:36:00,2.9,1,2441.1,3937.09,871.11,VRL Cargo,Yes,Returned
SHP0790,Inbound,Chennai,Surat,Finished Yarn,14.68,2025-07-22,2025-07-25,2025-07-30,2025-07-25 03:00:00,2025-07-29 00:00:00,-1.0,0,5372.02,4298.51,1108.35,VRL Cargo,Yes,Held at warehouse
SHP0791,Inbound,Gujarat,Surat,Raw Yarn,9.44,2025-10-11,2025-10-12,2025-10-15,2025-10-12 04:00:00,2025-10-15 14:24:00,0.6,1,5694.15,3672.08,676.68,GATI Logistics,No,Damaged
SHP0792,Inbound,Rajasthan,Surat,Semi-Processed Yarn,12.02,2025-09-29,2025-10-01,2025-10-03,2025-10-01 01:00:00,2025-10-08 12:00:00,5.5,1,5050.37,2345.8,711.21,Delhivery,Yes,Returned
SHP0793,Inbound,Gujarat,Surat,Raw Yarn,6.95,2025-02-23,2025-02-27,2025-03-03,2025-02-27 06:00:00,2025-03-05 07:12:00,2.3,1,5833.75,2752.13,1361.03,Delhivery,No,Returned
SHP0794,Outbound,Surat,West Bengal,Semi-Processed Yarn,11.75,2025-02-17,2025-02-20,2025-02-22,2025-02-20 00:00:00,2025-02-22 21:36:00,0.9,1,8029.31,2761.74,1401.18,BlueDart,Yes,Returned
SHP0795,Outbound,Surat,Jaipur,Semi-Processed Yarn,15.26,2025-05-27,2025-05-30,2025-06-02,2025-05-30 07:00:00,2025-06-06 19:12:00,4.8,1,6170.52,2050.77,664.72,Delhivery,Yes,Held at warehouse
SHP0796,Inbound,Uttar Pradesh,Surat,Raw Yarn,14.09,2025-06-04,2025-06-05,2025-06-07,2025-06-04 22:00:00,2025-06-09 09:36:00,2.4,1,5375.18,1589.81,573.25,Delhivery,Yes,Returned
SHP0797,Inbound,Gujarat,Surat,Finished Yarn,16.43,2025-08-14,2025-08-18,2025-08-23,2025-08-18 03:00:00,2025-08-26 00:00:00,3.0,1,6161.53,3485.86,1277.88,BlueDart,No,Damaged
SHP0798,Outbound,Surat,Jaipur,Raw Yarn,10.51,2025-04-18,2025-04-20,2025-04-26,2025-04-19 20:00:00,2025-04-26 07:12:00,0.3,1,6257.1,4059.52,674.61,BlueDart,No,Damaged
SHP0799,Outbound,Surat,Mumbai,Semi-Processed Yarn,7.12,2025-10-20,2025-10-24,2025-10-29,2025-10-24 07:00:00,2025-11-04 14:24:00,6.6,1,3006.7,4718.02,672.45,GATI Logistics,No,Normal
SHP0800,Inbound,Chennai,Surat,Finished Yarn,12.01,2025-06-16,2025-06-19,2025-06-22,2025-06-19 05:00:00,2025-06-25 09:36:00,3.4,1,4953.52,3875.96,1069.52,VRL Cargo,No,Damaged
SHP0801,Outbound,Surat,Uttarakhand,Finished Yarn,15.03,2025-02-12,2025-02-16,2025-02-20,2025-02-15 21:00:00,2025-02-22 14:24:00,2.6,1,11162.35,2058.6,1211.27,GATI Logistics,No,Expedited
SHP0802,Inbound,Rajasthan,Surat,Finished Yarn,2.9,2025-01-11,2025-01-14,2025-01-19,2025-01-14 01:00:00,2025-01-22 09:36:00,3.4,1,1909.02,4048.13,1037.38,BlueDart,Yes,Returned
SHP0803,Outbound,Surat,Jaipur,Semi-Processed Yarn,16.97,2025-01-11,2025-01-13,2025-01-18,2025-01-13 09:00:00,2025-01-21 19:12:00,3.8,1,8847.0,4689.23,925.89,BlueDart,Yes,Returned
SHP0804,Inbound,Chennai,Surat,Semi-Processed Yarn,19.72,2025-06-16,2025-06-20,2025-06-26,2025-06-19 20:00:00,2025-06-25 00:00:00,-1.0,0,5004.76,2698.29,1433.68,VRL Cargo,Yes,Expedited
SHP0805,Outbound,Surat,Gujarat,Raw Yarn,11.31,2025-06-08,2025-06-09,2025-06-11,2025-06-09 05:00:00,2025-06-15 02:24:00,4.1,1,6908.07,1650.06,1174.2,VRL Cargo,Yes,Returned
SHP0806,Inbound,Gujarat,Surat,Raw Yarn,3.54,2025-08-30,2025-09-03,2025-09-06,2025-09-03 03:00:00,2025-09-08 16:48:00,2.7,1,1815.13,1054.93,1421.42,GATI Logistics,No,Returned
SHP0807,Inbound,Uttar Pradesh,Surat,Raw Yarn,3.44,2025-05-14,2025-05-18,2025-05-23,2025-05-18 08:00:00,2025-06-02 02:24:00,10.1,1,2775.48,4567.28,696.44,TCI Express,No,Returned
SHP0808,Inbound,Uttar Pradesh,Surat,Semi-Processed Yarn,12.66,2025-01-27,2025-01-29,2025-02-03,2025-01-29 07:00:00,2025-02-07 09:36:00,4.4,1,7468.89,2130.16,878.02,TCI Express,Yes,Returned
SHP0809,Inbound,Chennai,Surat,Finished Yarn,2.96,2025-08-04,2025-08-07,2025-08-13,2025-08-06 23:00:00,2025-08-13 16:48:00,0.7,1,1545.06,2364.19,1303.3,VRL Cargo,Yes,Returned
SHP0810,Outbound,Surat,Jaipur,Finished Yarn,18.05,2025-06-05,2025-06-07,2025-06-12,2025-06-07 03:00:00,2025-06-16 07:12:00,4.3,1,8073.45,2174.53,899.6,GATI Logistics,No,Damaged
SHP0811,Outbound,Surat,Assam,Semi-Processed Yarn,17.2,2025-05-31,2025-06-03,2025-06-07,2025-06-02 22:00:00,2025-06-06 00:00:00,-1.0,0,10982.44,1813.65,646.89,GATI Logistics,No,Held at warehouse
SHP0812,Outbound,Surat,Mumbai,Finished Yarn,17.26,2025-07-24,2025-07-25,2025-07-27,2025-07-25 09:00:00,2025-07-29 19:12:00,2.8,1,7585.12,2260.87,615.3,VRL Cargo,No,Returned
SHP0813,Inbound,Punjab,Surat,Finished Yarn,3.03,2025-08-04,2025-08-08,2025-08-13,2025-08-08 01:00:00,2025-08-13 14:24:00,0.6,1,1445.85,2726.03,729.92,BlueDart,Yes,Returned
SHP0814,Inbound,Punjab,Surat,Semi-Processed Yarn,10.8,2025-03-18,2025-03-22,2025-03-28,2025-03-22 05:00:00,2025-03-31 19:12:00,3.8,1,5236.77,2524.59,911.85,Delhivery,No,Held at warehouse
SHP0815,Inbound,Rajasthan,Surat,Raw Yarn,14.82,2025-05-16,2025-05-20,2025-05-24,2025-05-19 22:00:00,2025-05-25 04:48:00,1.2,1,4124.86,2653.86,706.2,TCI Express,No,Held at warehouse
SHP0816,Outbound,Surat,Kerala,Semi-Processed Yarn,17.65,2025-02-17,2025-02-19,2025-02-25,2025-02-19 00:00:00,2025-02-24 00:00:00,-1.0,0,8751.79,4476.4,1068.32,VRL Cargo,Yes,Returned
SHP0817,Outbound,Surat,Madhya Pradesh,Finished Yarn,9.35,2025-01-21,2025-01-23,2025-01-29,2025-01-22 20:00:00,2025-02-03 09:36:00,5.4,1,2592.4,2212.88,1197.99,BlueDart,Yes,Returned
SHP0818,Inbound,Rajasthan,Surat,Raw Yarn,16.01,2025-03-30,2025-04-01,2025-04-04,2025-04-01 04:00:00,2025-04-07 04:48:00,3.2,1,5938.79,1545.48,696.69,VRL Cargo,Yes,Damaged
SHP0819,Outbound,Surat,Assam,Semi-Processed Yarn,2.05,2025-03-01,2025-03-02,2025-03-07,2025-03-02 06:00:00,2025-03-06 00:00:00,-1.0,0,1593.48,2431.36,508.45,TCI Express,Yes,Returned
SHP0820,Inbound,Punjab,Surat,Semi-Processed Yarn,16.94,2025-01-10,2025-01-14,2025-01-18,2025-01-13 19:00:00,2025-01-17 00:00:00,-1.0,0,8392.91,3615.11,887.05,BlueDart,No,Returned
SHP0821,Outbound,Surat,Mumbai,Semi-Processed Yarn,13.3,2025-01-14,2025-01-15,2025-01-19,2025-01-14 21:00:00,2025-01-21 02:24:00,2.1,1,5610.17,1840.19,894.08,GATI Logistics,Yes,Normal
SHP0822,Inbound,Punjab,Surat,Semi-Processed Yarn,7.02,2025-05-01,2025-05-02,2025-05-04,2025-05-02 05:00:00,2025-05-03 07:12:00,-0.7,0,4538.62,2962.45,1348.77,GATI Logistics,No,Held at warehouse
